sf,strategy,query_id,elapsed_N2,elapsed_N5,node_scaling_speedup,time_reduction_pct,scaling_efficiency,time_comparison_class
50,D1,Q105,58.546,33.147,1.766253356261502,43.382980903904624,0.7065013425046007,N5 mai rapid
50,D1,Q106,60.509,53.003,1.1416146255872308,12.404766233122345,0.45664585023489235,N5 mai rapid
50,D1,Q107,81.939,82.609,0.9918895035649868,-0.8176814459536994,0.39675580142599476,Similar (+/-5%)
50,D1,Q108,91.11,84.424,1.079195489434284,7.338382175392375,0.4316781957737136,N5 mai rapid
50,D1,Q109,12.161,8.847,1.3745902565841528,27.251048433516985,0.5498361026336611,N5 mai rapid
50,D1,Q111,10.383,10.421,0.9963535169369542,-0.3659828565925095,0.39854140677478167,Similar (+/-5%)
50,D1,Q112,19.548,16.526,1.1828633668159263,15.459382033967664,0.47314534672637054,N5 mai rapid
50,D1,Q113,35.302,29.574,1.1936836410360452,16.225709591524552,0.4774734564144181,N5 mai rapid
50,D1,Q114,4.807,2.453,1.9596412556053815,48.97025171624715,0.7838565022421526,N5 mai rapid
50,D1,Q115,8.587,5.374,1.5978786751023446,37.41702573657855,0.6391514700409379,N5 mai rapid
50,D1,Q116,72.649,56.138,1.294114503544836,22.727085025258436,0.5176458014179344,N5 mai rapid
50,D1,Q117,5.568,5.01,1.111377245508982,10.021551724137929,0.44455089820359284,N5 mai rapid
50,D1,Q118,4.495,4.795,0.9374348279457769,-6.674082313681865,0.3749739311783108,N2 mai rapid
50,D1,Q120,1.047,1.065,0.9830985915492958,-1.7191977077363914,0.39323943661971833,Similar (+/-5%)
50,D1,Q122,290.059,245.019,1.1838224790730516,15.527875363288166,0.47352899162922063,N5 mai rapid
50,D1,Q123,137.234,25.123,5.462484575886638,81.693312152965,2.184993830354655,N5 mai rapid
50,D1,Q126,111.652,110.359,1.0117163076867315,1.158062551499307,0.4046865230746926,Similar (+/-5%)
50,D1,Q127,152.673,102.484,1.4897252254010382,32.87352708075429,0.5958900901604153,N5 mai rapid
50,D1,Q128,6.541,9.283,0.7046213508564042,-41.92019568873259,0.2818485403425617,N2 mai rapid
50,D1,Q129,12.976,13.802,0.940153600927402,-6.365598027126993,0.3760614403709608,N2 mai rapid
50,D1,Q130,10.418,9.605,1.084643414888079,7.8038011134574665,0.4338573659552316,N5 mai rapid
50,D1,Q131,19.67,20.395,0.9644520715861732,-3.6858159633960232,0.3857808286344693,Similar (+/-5%)
50,D1,Q133,58.617,75.59,0.7754597168937689,-28.95576368630262,0.3101838867575076,N2 mai rapid
50,D1,Q134,192.048,145.68,1.3182866556836903,24.14396400899775,0.5273146622734761,N5 mai rapid
50,D1,Q135,3.531,1.768,1.9971719457013575,49.92919852732937,0.798868778280543,N5 mai rapid
50,D1,Q136,85.863,29.436,2.916938442723196,65.71748017190176,1.1667753770892784,N5 mai rapid
50,D1,Q137,14.68,13.636,1.0765620416544441,7.11171662125341,0.43062481666177765,N5 mai rapid
50,D1,Q138,9.385,8.623,1.0883683172909662,8.119339371337245,0.43534732691638645,N5 mai rapid
50,D1,Q139,7.464,8.403,0.888254194930382,-12.580385852090032,0.35530167797215284,N2 mai rapid
50,D1,Q140,7.974,7.716,1.0334370139968896,3.235515425131678,0.41337480559875583,Similar (+/-5%)
50,D1,Q141,3.77,4.538,0.8307624504186866,-20.371352785145895,0.3323049801674746,N2 mai rapid
50,D1,Q142,1.127,0.487,2.3141683778234086,56.78793256433008,0.9256673511293634,N5 mai rapid
50,D1,Q143,3.054,2.307,1.3237971391417425,24.459724950884084,0.529518855656697,N5 mai rapid
50,D1,Q144,13.199,7.328,1.801173580786026,44.48064247291461,0.7204694323144104,N5 mai rapid
50,D1,Q145,5.619,6.383,0.8803070656431145,-13.596725395977938,0.3521228262572458,N2 mai rapid
50,D1,Q146,1.962,1.876,1.0458422174840085,4.383282364933745,0.4183368869936034,Similar (+/-5%)
50,D1,Q147,1.772,1.79,0.9899441340782122,-1.0158013544018067,0.3959776536312849,Similar (+/-5%)
50,D1,Q148,13.458,19.363,0.6950369260961629,-43.87724773369,0.2780147704384651,N2 mai rapid
50,D1,Q149,13.266,14.88,0.8915322580645161,-12.166440524649486,0.3566129032258064,N2 mai rapid
50,D1,Q150,6.957,7.563,0.9198730662435541,-8.710651142733935,0.3679492264974217,N2 mai rapid
50,D1,Q151,16.412,7.79,2.106803594351733,52.53473068486474,0.8427214377406932,N5 mai rapid
50,D1,Q152,5.403,5.47,0.9877513711151736,-1.2400518230612656,0.39510054844606946,Similar (+/-5%)
50,D1,Q153,153.462,148.699,1.0320311501758586,3.1036999387470363,0.41281246007034345,Similar (+/-5%)
50,D1,Q154,145.444,147.746,0.984419205934509,-1.5827397486317902,0.3937676823738036,Similar (+/-5%)
50,D1,Q155,2.13,2.23,0.9551569506726457,-4.694835680751178,0.38206278026905827,Similar (+/-5%)
50,D1,Q156,1.188,1.269,0.9361702127659575,-6.818181818181815,0.37446808510638296,N2 mai rapid
50,D1,Q157,1.091,1.1,0.9918181818181817,-0.8249312557287001,0.3967272727272727,Similar (+/-5%)
50,D1,Q158,132.988,130.451,1.0194479153091967,1.9076909194814615,0.40777916612367865,Similar (+/-5%)
50,D1,Q159,139.709,142.253,0.9821163701292769,-1.8209277856115087,0.39284654805171076,Similar (+/-5%)
50,D1,Q161,11.122,10.858,1.0243138699576348,2.3736737996763115,0.40972554798305394,Similar (+/-5%)
50,D1,Q162,25.539,16.048,1.5914132602193423,37.16277066447395,0.6365653040877369,N5 mai rapid
50,D1,Q163,6.849,6.997,0.9788480777476062,-2.1608994013724585,0.3915392310990425,Similar (+/-5%)
50,D1,Q164,22.039,21.744,1.0135669610007358,1.33853623122647,0.40542678440029434,Similar (+/-5%)
50,D1,Q165,21.666,21.614,1.0024058480614417,0.24000738484260872,0.4009623392245767,Similar (+/-5%)
50,D1,Q166,22.127,21.667,1.0212304426085752,2.0789081212997575,0.4084921770434301,Similar (+/-5%)
50,D1,Q167,109.224,105.981,1.030599824496844,2.969127664249624,0.4122399297987376,Similar (+/-5%)
50,D1,Q168,109.741,108.86,1.00809296343928,0.8027993183951306,0.40323718537571196,Similar (+/-5%)
50,D1,Q169,113.022,110.613,1.0217786336144938,2.131443435791267,0.4087114534457975,Similar (+/-5%)
50,D1,Q170,85.04,85.024,1.0001881821603313,0.018814675446854823,0.4000752728641325,Similar (+/-5%)
50,D1,Q171,93.509,88.883,1.052045948044058,4.947117389769973,0.4208183792176232,N5 mai rapid
50,D1,Q172,7.936,8.426,0.941846665084263,-6.174395161290326,0.3767386660337052,N2 mai rapid
50,D1,Q173,6.666,7.108,0.9378165447383231,-6.630663066306619,0.37512661789532925,N2 mai rapid
50,D1,Q174,7.313,7.514,0.9732499334575458,-2.748530015041714,0.38929997338301836,Similar (+/-5%)
50,D1,Q175,5.005,5.565,0.8993710691823898,-11.188811188811199,0.35974842767295595,N2 mai rapid
50,D1,Q176,4.85,5.265,0.9211775878442545,-8.556701030927837,0.3684710351377018,N2 mai rapid
50,D1,Q177,5.159,5.222,0.987935656836461,-1.2211668928086958,0.3951742627345844,Similar (+/-5%)
50,D1,Q178,8.569,9.708,0.8826740832303256,-13.292099428171305,0.35306963329213026,N2 mai rapid
50,D1,Q179,10.9,12.804,0.8512964698531709,-17.46788990825688,0.3405185879412683,N2 mai rapid
50,D1,Q180,11.273,12.305,0.9161316537992685,-9.154617227002573,0.3664526615197074,N2 mai rapid
50,D1,Q181,6.126,7.319,0.8369995901079383,-19.474371531178576,0.3347998360431753,N2 mai rapid
50,D1,Q182,8.847,9.487,0.9325392642563507,-7.234090652198493,0.3730157057025403,N2 mai rapid
50,D1,Q183,436.431,289.797,1.5059886748310023,33.598438241096524,0.6023954699324009,N5 mai rapid
50,D1,Q184,475.8,263.721,1.8041794168837522,44.573139974779316,0.7216717667535009,N5 mai rapid
50,D1,Q185,5.228,5.069,1.0313671335569146,3.0413159908186653,0.4125468534227658,Similar (+/-5%)
50,D1,Q186,15.442,14.626,1.0557910570217421,5.2842895997927775,0.42231642280869686,N5 mai rapid
50,D1,Q187,24.907,12.986,1.9179886031110425,47.86204681414863,0.767195441244417,N5 mai rapid
50,D1,Q188,2.91,3.815,0.762778505897772,-31.099656357388305,0.3051114023591088,N2 mai rapid
50,D1,Q189,0.795,0.852,0.9330985915492959,-7.169811320754708,0.37323943661971837,N2 mai rapid
50,D1,Q190,0.452,0.453,0.9977924944812362,-0.22123893805309752,0.3991169977924945,Similar (+/-5%)
50,D1,Q191,0.438,0.426,1.028169014084507,2.7397260273972623,0.4112676056338028,Similar (+/-5%)
50,D1,Q192,9.177,8.058,1.138868205510052,12.193527296502122,0.45554728220402085,N5 mai rapid
50,D1,Q193,6.774,6.492,1.043438077634011,4.162976085031001,0.4173752310536044,Similar (+/-5%)
50,D1,Q194,6.609,7.574,0.8725904409823079,-14.601301255863214,0.34903617639292317,N2 mai rapid
50,D1,Q195,5.225,4.998,1.0454181672669067,4.344497607655492,0.4181672669067627,Similar (+/-5%)
50,D1,Q196,4.89,5.284,0.9254352763058289,-8.057259713701434,0.37017411052233157,N2 mai rapid
50,D1,Q199,1.618,2.184,0.7408424908424909,-34.9814585908529,0.29633699633699634,N2 mai rapid
50,D1,Q200,4.27,3.968,1.0761088709677418,7.072599531615917,0.4304435483870967,N5 mai rapid
50,D1,Q201,3.145,3.533,0.8901783187093122,-12.337042925278215,0.3560713274837249,N2 mai rapid
50,D1,Q202,3.106,3.57,0.8700280112044818,-14.938828074694142,0.34801120448179274,N2 mai rapid
50,D1,Q203,13.477,15.357,0.8775802565605262,-13.94969206796764,0.3510321026242105,N2 mai rapid
50,D1,Q204,1.444,1.683,0.8579916815210932,-16.551246537396132,0.3431966726084373,N2 mai rapid
50,D1,Q205,0.863,0.924,0.9339826839826839,-7.0683661645423,0.3735930735930736,N2 mai rapid
50,D1,Q206,1.605,1.66,0.9668674698795181,-3.4267912772585634,0.38674698795180723,Similar (+/-5%)
50,D1,Q207,1.188,1.29,0.9209302325581394,-8.585858585858594,0.3683720930232558,N2 mai rapid
50,D1,Q212,64.339,63.122,1.0192801242039224,1.8915432319432983,0.407712049681569,Similar (+/-5%)
50,D1,Q213,66.614,70.696,0.9422598166798688,-6.127840994385555,0.3769039266719475,N2 mai rapid
50,D1,Q214,65.446,71.474,0.9156616391974703,-9.210646945573458,0.36626465567898814,N2 mai rapid
50,D1,Q215,65.856,70.79,0.9303008899562083,-7.492103984450941,0.37212035598248333,N2 mai rapid
50,D1,Q216,4.691,4.707,0.9966008073082643,-0.34107866126625486,0.3986403229233057,Similar (+/-5%)
50,D1,Q217,6.696,6.776,0.9881936245572609,-1.1947431302270024,0.39527744982290436,Similar (+/-5%)
50,D1,Q218,6.044,6.58,0.9185410334346504,-8.86829913964263,0.36741641337386016,N2 mai rapid
50,D1,Q219,57.655,59.939,0.96189459283605,-3.9614951001647714,0.38475783713442,Similar (+/-5%)
50,D1,Q220,85.756,90.888,0.9435349000968224,-5.98442091515463,0.37741396003872896,N2 mai rapid
50,D1,Q221,85.513,93.58,0.9137956828382133,-9.433653362646606,0.36551827313528534,N2 mai rapid
50,D1,Q222,91.671,95.589,0.9590120202115306,-4.2739797755015125,0.3836048080846123,Similar (+/-5%)
50,D1,Q223,1.024,1.091,0.9385884509624198,-6.542968749999995,0.37543538038496793,N2 mai rapid
50,D1,Q224,0.876,0.883,0.9920724801812004,-0.7990867579908683,0.3968289920724802,Similar (+/-5%)
50,D1,Q225,44.065,47.646,0.9248415396885362,-8.12663111312834,0.3699366158754145,N2 mai rapid
50,D1,Q226,41.82,44.079,0.9487511059688287,-5.401721664275467,0.3795004423875315,N2 mai rapid
50,D1,Q227,62.472,64.696,0.9656238407320391,-3.559994877705207,0.38624953629281567,Similar (+/-5%)
50,D1,Q228,60.978,63.93,0.9538244955419991,-4.84109022926301,0.38152979821679966,Similar (+/-5%)
50,D1,Q229,35.688,36.043,0.9901506533862332,-0.9947321228424032,0.3960602613544933,Similar (+/-5%)
50,D1,Q230,10.172,10.133,1.0038488108161454,0.383405426661438,0.4015395243264582,Similar (+/-5%)
50,D1,Q231,9.409,8.868,1.0610058637798827,5.749814007864814,0.4244023455119531,N5 mai rapid
50,D1,Q232,8.97,8.672,1.0343634686346863,3.322185061315496,0.4137453874538745,Similar (+/-5%)
50,D1,Q234,235.824,315.778,0.7468031338471964,-33.90409797136848,0.2987212535388786,N2 mai rapid
50,D1,Q236,21.205,32.021,0.6622216670310108,-51.00683800990334,0.2648886668124043,N2 mai rapid
50,D1,Q239,17.348,21.106,0.8219463659622855,-21.662439474291002,0.3287785463849142,N2 mai rapid
50,D1,Q240,86.287,80.952,1.065903251309418,6.182854891235073,0.4263613005237672,N5 mai rapid
50,D1,Q241,18.939,18.446,1.0267266616068524,2.603094144358195,0.41069066464274095,Similar (+/-5%)
50,D1,Q242,1654.188,1100.737,1.5028003964616434,33.45756346920664,0.6011201585846574,N5 mai rapid
50,D1,Q243,40.349,56.987,0.7080386754873917,-41.2352226820987,0.2832154701949567,N2 mai rapid
50,D1,Q244,18.343,16.922,1.0839735255879919,7.7468244016791115,0.43358941023519676,N5 mai rapid
50,D1,Q245,18.968,16.141,1.175144043120005,14.904048924504437,0.47005761724800205,N5 mai rapid
50,D1,Q246,41.942,37.48,1.119050160085379,10.638500786800828,0.4476200640341516,N5 mai rapid
50,D1,Q247,32.175,46.389,0.6935911530750823,-44.1771561771562,0.27743646123003296,N2 mai rapid
50,D1,Q249,6.264,15.243,0.4109427278094863,-143.3429118773946,0.16437709112379453,N2 mai rapid
50,D1,Q250,3.718,3.396,1.0948174322732627,8.660570199031739,0.43792697290930505,N5 mai rapid
50,D2,Q001,12.042,42.114,0.2859381678301752,-249.7259591429995,0.1143752671320701,N2 mai rapid
50,D2,Q002,21.087,15.765,1.3375832540437678,25.238298477735093,0.5350333016175071,N5 mai rapid
50,D2,Q003,43.483,27.808,1.5636867088607593,36.04857070579307,0.6254746835443037,N5 mai rapid
50,D2,Q004,39.263,17.466,2.2479674796747964,55.515370705244116,0.8991869918699186,N5 mai rapid
50,D2,Q005,35.74,20.565,1.737904206175541,42.4594292109681,0.6951616824702164,N5 mai rapid
50,D2,Q006,54.663,28.541,1.91524473564346,47.78735159065547,0.7660978942573841,N5 mai rapid
50,D2,Q007,0.941,0.964,0.9761410788381742,-2.4442082890542,0.3904564315352697,Similar (+/-5%)
50,D2,Q008,25.426,2.462,10.327376116978066,90.31699834814756,4.130950446791227,N5 mai rapid
50,D2,Q009,5.627,3.946,1.4260010136847439,29.87382264083881,0.5704004054738976,N5 mai rapid
50,D2,Q010,3.644,2.955,1.2331641285956008,18.907793633369923,0.4932656514382403,N5 mai rapid
50,D2,Q011,10.903,9.758,1.1173396187743392,10.501696780702572,0.4469358475097357,N5 mai rapid
50,D2,Q012,17.459,11.206,1.5580046403712298,35.81533879374535,0.6232018561484919,N5 mai rapid
50,D2,Q014,1.575,1.478,1.0656292286874154,6.158730158730157,0.42625169147496617,N5 mai rapid
50,D2,Q015,0.892,0.83,1.074698795180723,6.950672645739917,0.4298795180722892,N5 mai rapid
50,D2,Q016,104.55,36.964,2.828427659344227,64.64466762314683,1.1313710637376908,N5 mai rapid
50,D2,Q017,23.272,21.467,1.0840825453020915,7.756101753179786,0.4336330181208366,N5 mai rapid
50,D2,Q018,37.992,32.801,1.158257370202128,13.66340282164665,0.46330294808085115,N5 mai rapid
50,D2,Q019,0.278,0.292,0.9520547945205481,-5.0359712230215665,0.3808219178082192,Similar (+/-5%)
50,D2,Q020,4.538,5.027,0.902725283469266,-10.775672102247682,0.36109011338770636,N2 mai rapid
50,D2,Q021,23.366,16.351,1.4290257476606936,30.02225455790465,0.5716102990642774,N5 mai rapid
50,D2,Q022,15.794,15.787,1.000443402799772,0.0443206280866131,0.40017736111990876,Similar (+/-5%)
50,D2,Q023,36.548,32.668,1.118770662421942,10.616175987742153,0.4475082649687768,N5 mai rapid
50,D2,Q025,26.737,24.346,1.0982091514006407,8.942663724426819,0.43928366056025625,N5 mai rapid
50,D2,Q026,10.444,10.295,1.0144730451675572,1.4266564534661135,0.4057892180670229,Similar (+/-5%)
50,D2,Q027,6.267,6.144,1.02001953125,1.962661560555293,0.4080078125,Similar (+/-5%)
50,D2,Q029,11.554,6.018,1.9199069458291793,47.91414228838497,0.7679627783316717,N5 mai rapid
50,D2,Q030,38.501,29.635,1.2991732748439344,23.027973299394812,0.5196693099375738,N5 mai rapid
50,D2,Q031,726.418,451.029,1.6105793640763677,37.91054186432605,0.6442317456305471,N5 mai rapid
50,D2,Q032,90.956,25.316,3.592826670880076,72.16676195083338,1.4371306683520304,N5 mai rapid
50,D2,Q033,35.053,18.43,1.9019533369506239,47.422474538555896,0.7607813347802496,N5 mai rapid
50,D2,Q034,137.186,47.949,2.8610815658303617,65.04818275917368,1.1444326263321447,N5 mai rapid
50,D2,Q035,16.005,10.743,1.489807316392069,32.87722586691658,0.5959229265568277,N5 mai rapid
50,D2,Q036,26.69,16.805,1.5882177923237133,37.03634319970027,0.6352871169294854,N5 mai rapid
50,D2,Q037,143.994,34.139,4.217873985764082,76.29137325166326,1.6871495943056327,N5 mai rapid
50,D2,Q038,22.718,12.363,1.8375798754347652,45.58059688352848,0.7350319501739061,N5 mai rapid
50,D2,Q039,15.027,14.641,1.0263643193770917,2.5687096559526137,0.4105457277508367,Similar (+/-5%)
50,D2,Q041,88.94,38.422,2.314819634584353,56.80008994827974,0.9259278538337412,N5 mai rapid
50,D2,Q042,25.406,20.661,1.229659745414065,18.676690545540414,0.491863898165626,N5 mai rapid
50,D2,Q043,17.125,11.988,1.428511845178512,29.997080291970807,0.5714047380714048,N5 mai rapid
50,D2,Q044,89.677,85.022,1.0547505351556068,5.1908516118960275,0.4219002140622427,N5 mai rapid
50,D2,Q045,1373.739,825.974,1.663174627772787,39.87402264913495,0.6652698511091149,N5 mai rapid
50,D2,Q046,42.042,40.369,1.0414426911739205,3.9793539793539834,0.4165770764695682,Similar (+/-5%)
50,D2,Q047,80.394,78.587,1.0229936248997926,2.2476801751374507,0.409197449959917,Similar (+/-5%)
50,D2,Q048,29.196,22.161,1.3174495735751997,24.095766543362103,0.5269798294300798,N5 mai rapid
50,D2,Q049,18.978,21.308,0.8906513985357613,-12.277373801243535,0.3562605594143045,N2 mai rapid
50,D2,Q054,56.31,22.853,2.464009101649674,59.4157343278281,0.9856036406598696,N5 mai rapid
50,D2,Q055,31.137,31.503,0.988382058851538,-1.1754504287503602,0.3953528235406152,Similar (+/-5%)
50,D2,Q056,30.88,30.021,1.028613304020519,2.781735751295331,0.41144532160820757,Similar (+/-5%)
50,D2,Q057,126.325,125.566,1.0060446299157415,0.6008311893924404,0.4024178519662966,Similar (+/-5%)
50,D2,Q058,160.45,154.088,1.04128809511448,3.9650981614210004,0.41651523804579205,Similar (+/-5%)
50,D2,Q059,148.524,154.141,0.9635593385277117,-3.781880369502565,0.38542373541108466,Similar (+/-5%)
50,D2,Q060,245.461,250.199,0.9810630737932605,-1.9302455379877046,0.3924252295173042,Similar (+/-5%)
50,D2,Q062,93.033,18.367,5.065225676485,80.25754302236841,2.026090270594,N5 mai rapid
50,D2,Q063,15.587,4.646,3.3549289711579853,70.19310964265092,1.3419715884631942,N5 mai rapid
50,D2,Q066,21.771,22.804,0.954700929661463,-4.744844058610067,0.38188037186458523,Similar (+/-5%)
50,D2,Q067,381.401,184.861,2.063177198002824,51.53106572872122,0.8252708792011296,N5 mai rapid
50,D2,Q070,25.503,18.793,1.3570478369605705,26.310630121946442,0.5428191347842282,N5 mai rapid
50,D2,Q071,18.775,15.858,1.1839450119813342,15.536617842876154,0.47357800479253365,N5 mai rapid
50,D2,Q072,10.425,7.139,1.4602885558201428,31.520383693045567,0.5841154223280571,N5 mai rapid
50,D2,Q073,17.907,17.471,1.0249556407761433,2.4348020327246327,0.4099822563104573,Similar (+/-5%)
50,D2,Q074,8.384,8.398,0.9983329364134318,-0.16698473282441967,0.3993331745653727,Similar (+/-5%)
50,D2,Q075,133.155,124.326,1.0710149124077024,6.630618452179796,0.428405964963081,N5 mai rapid
50,D2,Q076,34.075,31.61,1.0779816513761469,7.2340425531914985,0.43119266055045874,N5 mai rapid
50,D2,Q077,21.363,20.777,1.0282042643307503,2.743060431587317,0.4112817057323001,Similar (+/-5%)
50,D2,Q078,21.327,21.014,1.0148948320167508,1.4676232006377004,0.40595793280670034,Similar (+/-5%)
50,D2,Q079,34.486,32.659,1.0559417006032028,5.297802006611374,0.4223766802412811,N5 mai rapid
50,D2,Q080,12.283,2.135,5.7531615925058555,82.61825286982007,2.301264637002342,N5 mai rapid
50,D2,Q081,1.448,0.494,2.931174089068826,65.88397790055248,1.1724696356275304,N5 mai rapid
50,D2,Q082,7.753,6.896,1.1242749419953597,11.053785631368505,0.4497099767981439,N5 mai rapid
50,D2,Q083,5.302,5.087,1.0422645960290937,4.055073557148243,0.4169058384116375,Similar (+/-5%)
50,D2,Q084,2.027,1.916,1.0579331941544887,5.476073014306867,0.42317327766179547,N5 mai rapid
50,D2,Q085,15.037,3.713,4.049824939402101,75.30757464919866,1.6199299757608405,N5 mai rapid
50,D2,Q086,20.24,17.713,1.1426635804211593,12.485177865612638,0.45706543216846374,N5 mai rapid
50,D2,Q087,7.373,6.906,1.0676223573704027,6.333921063339218,0.4270489429481611,N5 mai rapid
50,D2,Q088,7.764,8.198,0.9470602585996585,-5.589902112313243,0.3788241034398634,N2 mai rapid
50,D2,Q089,6.846,6.721,1.018598422853742,1.8258837277242184,0.40743936914149675,Similar (+/-5%)
50,D2,Q090,7.307,7.874,0.927990855981712,-7.759682496236476,0.37119634239268484,N2 mai rapid
50,D2,Q091,5.454,1.011,5.394658753709199,81.46314631463146,2.1578635014836793,N5 mai rapid
50,D2,Q092,89.617,83.281,1.0760797781006473,7.070087148643671,0.4304319112402589,N5 mai rapid
50,D2,Q093,83.098,82.312,1.0095490329478083,0.945871140099643,0.4038196131791233,Similar (+/-5%)
50,D2,Q094,11.886,4.475,2.65608938547486,62.350664647484436,1.062435754189944,N5 mai rapid
50,D2,Q095,3.447,3.245,1.0622496147919878,5.860168262257034,0.4248998459167951,N5 mai rapid
50,D2,Q096,7.763,8.072,0.9617195242814669,-3.9804199407445484,0.38468780971258676,Similar (+/-5%)
50,D2,Q097,10.749,10.313,1.0422767380975468,4.056191273606846,0.41691069523901875,Similar (+/-5%)
50,D2,Q098,8.417,8.291,1.0151972017850681,1.496970417013181,0.40607888071402726,Similar (+/-5%)
50,D2,Q100,8.083,2.187,3.6959304983996346,72.94321415316097,1.4783721993598538,N5 mai rapid
50,D2,Q102,4.672,4.674,0.9995721009841676,-0.04280821917809649,0.39982884039366706,Similar (+/-5%)
50,D2,Q104,39.93,47.558,0.8396063753732285,-19.103431004257452,0.3358425501492914,N2 mai rapid
50,D2,Q105,21.986,21.442,1.0253707676522712,2.47430182843628,0.4101483070609085,Similar (+/-5%)
50,D2,Q106,51.894,50.893,1.0196687167193916,1.9289320538019767,0.40786748668775663,Similar (+/-5%)
50,D2,Q107,54.137,53.486,1.012171409340762,1.2025047564512317,0.40486856373630487,Similar (+/-5%)
50,D2,Q108,56.734,55.974,1.0135777325186694,1.3395847287341014,0.40543109300746777,Similar (+/-5%)
50,D2,Q109,17.028,17.477,0.9743090919494192,-2.636833450786949,0.3897236367797677,Similar (+/-5%)
50,D2,Q111,11.058,11.473,0.9638281181905343,-3.7529390486525678,0.3855312472762137,Similar (+/-5%)
50,D2,Q112,17.467,17.795,0.9815678561393648,-1.8778267590313333,0.3926271424557459,Similar (+/-5%)
50,D2,Q113,14.929,15.505,0.9628506933247339,-3.858262442226542,0.3851402773298936,Similar (+/-5%)
50,D2,Q114,2.589,2.918,0.887251542152159,-12.707609115488614,0.3549006168608636,N2 mai rapid
50,D2,Q115,7.322,8.651,0.8463761414865334,-18.150778475826275,0.33855045659461336,N2 mai rapid
50,D2,Q116,17.767,20.204,0.8793803207285685,-13.716440592108972,0.35175212829142743,N2 mai rapid
50,D2,Q117,5.638,6.348,0.8881537492123504,-12.593118126995387,0.35526149968494014,N2 mai rapid
50,D2,Q118,5.63,5.781,0.9738799515654731,-2.682060390763762,0.38955198062618923,Similar (+/-5%)
50,D2,Q120,2.362,2.346,1.0068201193520887,0.677392040643523,0.4027280477408355,Similar (+/-5%)
50,D2,Q122,230.254,229.99,1.0011478759946084,0.11465598860388163,0.40045915039784336,Similar (+/-5%)
50,D2,Q123,27.597,24.531,1.1249847132200075,11.109903250353307,0.449993885288003,N5 mai rapid
50,D2,Q126,99.637,102.822,0.9690241388029799,-3.196603671326919,0.387609655521192,Similar (+/-5%)
50,D2,Q127,88.027,89.192,0.986938290429635,-1.3234575755165938,0.394775316171854,Similar (+/-5%)
50,D2,Q128,11.262,12.138,0.9278299555116165,-7.778369738945121,0.3711319822046466,N2 mai rapid
50,D2,Q129,8.303,8.036,1.0332254853160778,3.215705166807193,0.41329019412643114,Similar (+/-5%)
50,D2,Q130,5.282,5.027,1.0507260791724686,4.82771677394926,0.42029043166898744,N5 mai rapid
50,D2,Q131,18.351,18.694,0.9816518669091687,-1.8691079505204076,0.39266074676366747,Similar (+/-5%)
50,D2,Q133,58.401,45.807,1.274936145130657,21.56469923460215,0.5099744580522627,N5 mai rapid
50,D2,Q134,201.462,103.661,1.9434695787229526,48.54563143421588,0.777387831489181,N5 mai rapid
50,D2,Q135,3.387,1.513,2.2385988103106413,55.32919988190139,0.8954395241242565,N5 mai rapid
50,D2,Q136,63.852,24.495,2.6067360685854255,61.637850028190186,1.0426944274341703,N5 mai rapid
50,D2,Q137,25.154,24.596,1.0226866157098715,2.2183350560547024,0.40907464628394863,Similar (+/-5%)
50,D2,Q138,10.953,7.158,1.5301760268231348,34.64804163242947,0.6120704107292539,N5 mai rapid
50,D2,Q139,9.207,7.465,1.2333556597454791,18.920386662322155,0.49334226389819164,N5 mai rapid
50,D2,Q140,8.314,7.245,1.1475500345065561,12.857830165985085,0.4590200138026225,N5 mai rapid
50,D2,Q141,3.398,3.172,1.07124842370744,6.65097115950559,0.428499369482976,N5 mai rapid
50,D2,Q142,1.723,0.436,3.9518348623853212,74.6952988972722,1.5807339449541284,N5 mai rapid
50,D2,Q143,5.112,2.28,2.242105263157895,55.39906103286385,0.896842105263158,N5 mai rapid
50,D2,Q144,10.666,5.071,2.103332676000789,52.45640352522033,0.8413330704003157,N5 mai rapid
50,D2,Q145,4.552,4.467,1.0190284307141257,1.8673110720562385,0.4076113722856503,Similar (+/-5%)
50,D2,Q146,4.013,3.882,1.0337454920144256,3.264390730127081,0.4134981968057702,Similar (+/-5%)
50,D2,Q147,4.242,3.767,1.1260950358375366,11.1975483262612,0.4504380143350146,N5 mai rapid
50,D2,Q148,13.522,11.782,1.1476829061279918,12.867918946901346,0.4590731624511967,N5 mai rapid
50,D2,Q149,12.512,11.666,1.07251842962455,6.76150895140665,0.42900737184982,N5 mai rapid
50,D2,Q150,6.895,6.14,1.1229641693811074,10.949963741841913,0.44918566775244295,N5 mai rapid
50,D2,Q151,31.683,20.61,1.5372634643377001,34.94934191837895,0.61490538573508,N5 mai rapid
50,D2,Q152,19.333,18.315,1.0555828555828555,5.265608027724602,0.4222331422331422,N5 mai rapid
50,D2,Q153,170.725,148.559,1.1492067124846022,12.983452921364766,0.45968268499384085,N5 mai rapid
50,D2,Q154,154.585,144.738,1.0680332739156269,6.369958275382482,0.42721330956625075,N5 mai rapid
50,D2,Q155,3.086,3.386,0.9113998818665091,-9.721322099805581,0.36455995274660363,N2 mai rapid
50,D2,Q156,2.785,2.419,1.1513021909880117,13.141831238779178,0.46052087639520467,N5 mai rapid
50,D2,Q157,2.414,2.391,1.0096194061062318,0.9527754763877436,0.4038477624424927,Similar (+/-5%)
