penalty,mixture,.metric,.estimator,mean,n,std_err,.config
1.7657666528824651,0.6087349823210388,accuracy,binary,0.8984313725490196,5,0.029777098774411176,Preprocessor1_Model063
1.7657666528824651,0.6087349823210388,bal_accuracy,binary,0.5,5,0,Preprocessor1_Model063
1.7657666528824651,0.6087349823210388,roc_auc,binary,0.5,5,0,Preprocessor1_Model063
1.7657666528824651,0.6087349823210388,sens,binary,1,5,0,Preprocessor1_Model063
1.7657666528824651,0.6087349823210388,spec,binary,0,5,0,Preprocessor1_Model063
3.474019054247708e-5,0.6180178732611239,accuracy,binary,0.8791148459383753,5,0.014130406399005624,Preprocessor1_Model064
3.474019054247708e-5,0.6180178732611239,bal_accuracy,binary,0.606345237863871,5,0.034540787033262514,Preprocessor1_Model064
3.474019054247708e-5,0.6180178732611239,roc_auc,binary,0.8005631611727786,5,0.03813979913527983,Preprocessor1_Model064
3.474019054247708e-5,0.6180178732611239,sens,binary,0.9524241098433984,5,0.015385334298897381,Preprocessor1_Model064
3.474019054247708e-5,0.6180178732611239,spec,binary,0.26026636588434343,5,0.08234284724109261,Preprocessor1_Model064
5.510228741850686,0.6192564833909273,accuracy,binary,0.8984313725490196,5,0.029777098774411176,Preprocessor1_Model065
5.510228741850686,0.6192564833909273,bal_accuracy,binary,0.5,5,0,Preprocessor1_Model065
5.510228741850686,0.6192564833909273,roc_auc,binary,0.5,5,0,Preprocessor1_Model065
5.510228741850686,0.6192564833909273,sens,binary,1,5,0,Preprocessor1_Model065
5.510228741850686,0.6192564833909273,spec,binary,0,5,0,Preprocessor1_Model065
0.03956461060601334,0.6199933101888746,accuracy,binary,0.8915742296918767,5,0.026017096242571515,Preprocessor1_Model066
0.03956461060601334,0.6199933101888746,bal_accuracy,binary,0.538160469667319,5,0.03816046966731899,Preprocessor1_Model066
0.03956461060601334,0.6199933101888746,roc_auc,binary,0.8286329153877946,5,0.030500436120727524,Preprocessor1_Model066
0.03956461060601334,0.6199933101888746,sens,binary,0.9906066536203523,5,0.009393346379647748,Preprocessor1_Model066
0.03956461060601334,0.6199933101888746,spec,binary,0.08571428571428572,5,0.0857142857142857,Preprocessor1_Model066
0.19112879004404526,0.6299730534665287,accuracy,binary,0.8984313725490196,5,0.029777098774411176,Preprocessor1_Model067
0.19112879004404526,0.6299730534665287,bal_accuracy,binary,0.5,5,0,Preprocessor1_Model067
0.19112879004404526,0.6299730534665287,roc_auc,binary,0.5,5,0,Preprocessor1_Model067
0.19112879004404526,0.6299730534665287,sens,binary,1,5,0,Preprocessor1_Model067
0.19112879004404526,0.6299730534665287,spec,binary,0,5,0,Preprocessor1_Model067
1.685680304118321,0.6478934793267399,accuracy,binary,0.8984313725490196,5,0.029777098774411176,Preprocessor1_Model068
1.685680304118321,0.6478934793267399,bal_accuracy,binary,0.5,5,0,Preprocessor1_Model068
1.685680304118321,0.6478934793267399,roc_auc,binary,0.5,5,0,Preprocessor1_Model068
1.685680304118321,0.6478934793267399,sens,binary,1,5,0,Preprocessor1_Model068
1.685680304118321,0.6478934793267399,spec,binary,0,5,0,Preprocessor1_Model068
4.8728996135542654e-4,0.64998515881598,accuracy,binary,0.8829467787114846,5,0.01614320102132478,Preprocessor1_Model069
4.8728996135542654e-4,0.64998515881598,bal_accuracy,binary,0.5987296174821126,5,0.031008749329243374,Preprocessor1_Model069
4.8728996135542654e-4,0.64998515881598,roc_auc,binary,0.8037718543427371,5,0.038383063168502686,Preprocessor1_Model069
4.8728996135542654e-4,0.64998515881598,sens,binary,0.9605758025751748,5,0.015993883441403435,Preprocessor1_Model069
4.8728996135542654e-4,0.64998515881598,spec,binary,0.23688343238905035,5,0.07663225584560361,Preprocessor1_Model069
